Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
ABL,0,0,0,2%,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,331,8,2%,321,97%,105,25%,33%
DOO,1077,0,0,4%,7,7,7,1,0,3,4,0,7,8,8,0,13,14300,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,138,23,16%,94,68%,128,25%,33%
DTP,1103,0,0,2%,2,2,2,0,0,4,4,2,10,10,10,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,431,11,2%,137,31%,391,25%,33%
FDN,1225,0,0,3%,6,7,6,1,0,4,9,4,17,17,17,0,4,3600,0,0,0,0,0,0,-18,-900,0,0,11,7370,0%,686,23,3%,115,16%,560,25%,33%
HYP,390,0,0,3%,2,2,2,1,0,3,4,0,7,7,7,0,0,0,20,10,0,0,0,0,-8,-400,0,0,0,0,0%,50,1,1%,45,90%,129,25%,33%
INH,1930,0,0,4%,3,6,3,1,1,5,4,2,11,11,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,676,-0,-0%,246,36%,350,25%,33%
KST,326,0,0,5%,2,2,2,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,107,12,11%,25,23%,330,25%,33%
LLD,7590,0,0,2%,6,6,6,0,0,7,4,2,13,13,13,0,0,0,25,12,0,0,0,0,30,1500,0,0,0,0,0%,1987,4,0%,686,34%,261,25%,33%
MLB,85,0,0,4%,1,1,1,1,1,3,6,0,9,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,13,8710,0%,26,15,60%,7,30%,305,25%,33%
MTR,2044,0,0,4%,5,8,5,1,0,4,8,3,15,15,15,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,1084,-1,-0%,216,19%,530,25%,33%
NLL,295,0,0,4%,2,16,2,1,0,9,6,0,15,15,10,0,0,0,8,4,0,0,0,0,10,500,-2,-5,17,11390,0%,53,23,43%,25,47%,179,25%,33%
OAK,102497,0,0,5%,66,66,66,1,1,259,326,41,626,499,499,0,266,611800,587,293,116,232,356,53,2182,109100,567,1417,890,596300,25%,194058,109785,56%,5361,2%,1893,25%,33%
PLK,414,0,0,5%,2,4,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,10,1,-8,-400,12,30,0,0,0%,58,6,11%,46,79%,141,25%,33%
SHT,757,0,0,3%,4,7,4,1,0,5,9,0,14,14,14,0,11,8250,0,0,0,0,0,0,-18,-900,0,0,11,7370,0%,114,34,30%,63,55%,151,25%,33%
TAM,16830,0,0,2%,24,24,24,0,0,20,19,2,41,40,40,0,0,0,0,0,0,0,116,17,38,1900,0,0,0,0,0%,4416,77,1%,450,10%,262,25%,33%
TPD,655,0,0,3%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,15,2,-8,-400,25,62,18,12060,0%,118,31,26%,71,60%,181,25%,33%
TPP,17403,0,0,4%,28,28,28,1,1,10,7,2,19,19,17,0,0,0,72,36,0,0,0,0,37,1850,0,0,0,0,0%,3230,12,0%,1666,51%,185,25%,33%
TRH,7777,0,0,6%,3,29,3,1,1,3,5,0,8,14,14,0,9,10800,0,0,0,0,0,0,85,4250,6,15,0,0,25%,2044,32,1%,535,26%,262,25%,33%
TRI,0,0,0,2%,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,398,0,0%,398,100%,119,25%,33%
UEK,15497,0,0,5%,20,37,18,0,0,17,17,5,39,29,29,0,0,0,0,0,0,0,39,5,3,150,85,212,54,36180,0%,6178,283,4%,1321,21%,386,25%,33%
WGK,540,0,0,5%,4,4,4,1,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,-14,-700,90,225,0,0,0%,235,45,19%,59,25%,436,25%,33%
AAV,129,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,45,-0,-1%,16,36%,352,25%,33%
AGC,6957,0,0,2%,6,6,6,1,0,10,12,11,33,27,26,0,0,0,67,33,0,0,0,0,106,5300,0,0,11,7370,25%,5988,48,0%,397,6%,860,25%,33%
AHM,1471,0,0,4%,7,7,7,1,1,13,6,0,19,20,20,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,242,-1,-0%,153,63%,164,25%,33%
ARN,4969,0,0,2%,8,14,8,1,0,7,9,4,20,20,20,0,0,0,0,0,0,0,87,13,11,550,0,0,22,14740,0%,2788,71,2%,388,13%,561,25%,33%
ATL,8072,0,0,2%,4,4,4,1,0,8,7,5,20,20,19,0,135,209250,0,0,180,360,0,0,-14,-700,0,0,11,7370,0%,4904,564,11%,267,5%,607,25%,33%
AUC,5943,0,0,2%,15,15,15,1,0,15,12,14,41,35,35,0,25,38750,26,13,0,0,0,0,119,5950,0,0,0,0,0%,6782,133,1%,541,7%,1141,25%,33%
AUF,1683,0,0,2%,5,5,5,1,0,1,5,3,9,16,15,0,0,0,39,19,0,0,0,0,-14,-700,0,0,105,70350,0%,1041,132,12%,186,17%,618,25%,33%
BTR,22315,0,0,5%,25,25,25,1,0,21,9,5,35,35,35,0,37,57350,0,0,0,0,59,8,61,3050,0,0,92,61640,-5%,5460,330,6%,2166,39%,244,25%,33%
CUL,179,0,0,4%,1,3,1,1,1,5,5,0,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,10,6700,0%,20,11,55%,7,35%,112,25%,33%
ETV,425,0,0,5%,1,1,1,1,0,3,6,3,12,12,12,0,89,124600,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,511,257,50%,61,12%,1202,25%,33%
FLU,359,0,0,4%,2,2,2,1,1,7,4,0,11,11,11,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,47,11,24%,32,67%,132,25%,33%
FRO,614,0,0,2%,3,3,3,1,0,2,4,0,6,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,95,11,11%,71,74%,155,25%,33%
JIN,727,0,0,5%,1,1,1,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,9,1,6,300,0,0,11,7370,0%,154,17,11%,97,63%,212,25%,33%
KHM,8404,0,0,5%,13,13,13,1,0,13,10,2,25,29,29,0,0,0,0,0,0,0,0,0,36,1800,0,0,92,61640,0%,3351,169,5%,792,23%,398,25%,33%
KKV,635,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,242,-0,-0%,82,33%,381,25%,33%
KSA,6084,0,0,5%,10,10,10,1,0,7,7,10,24,26,26,0,84,117600,15,7,50,100,0,0,35,1750,0,0,0,0,0%,5095,259,5%,650,12%,837,25%,33%
LNV,440,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,10,6700,-5%,180,11,6%,57,31%,410,25%,33%
LOC,127,0,0,2%,1,1,1,1,0,5,3,0,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,0,0,11,7370,0%,31,10,35%,17,56%,243,25%,33%
MES,1030,0,0,5%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,113,75710,0%,624,148,23%,149,23%,605,25%,33%
MJU,878,0,0,10%,1,30,1,0,0,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,-6,-300,0,0,11,7370,25%,143,10,7%,108,75%,163,25%,33%
MNG,3679,0,0,5%,7,7,7,1,0,7,6,3,16,16,16,0,9,7200,0,0,0,0,0,0,32,1600,0,0,0,0,0%,1540,17,1%,280,18%,418,25%,33%
MRV,191,0,0,2%,1,1,1,1,0,3,7,3,13,13,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,88,-1,-1%,24,27%,462,25%,33%
OOD,9314,0,0,4%,1,1,1,1,1,3,4,2,9,9,9,0,0,0,0,0,25,50,0,0,-8,-400,0,0,0,0,0%,2581,0,0%,821,31%,277,25%,33%
PER,307,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,0%,61,15,24%,39,64%,199,25%,33%
QDT,3005,0,0,5%,15,16,15,1,0,17,13,10,40,35,35,0,72,111600,11,5,0,0,0,0,145,7250,0,0,11,7370,25%,4146,386,9%,232,5%,1379,25%,33%
QUE,3935,0,0,5%,12,12,12,1,0,6,10,5,21,25,25,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,11,7370,0%,2726,15,0%,393,14%,692,25%,33%
RIV,883,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,86,133300,0,0,102,204,0,0,-10,-500,0,0,11,7370,0%,639,261,40%,114,17%,723,25%,33%
RJV,255,0,0,4%,1,1,1,1,1,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,-5%,91,-1,-1%,33,36%,358,25%,33%
RNV,432,0,0,2%,1,1,1,1,0,3,6,2,11,11,10,0,42,58800,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,311,128,41%,56,17%,720,25%,33%
SDP,73997,0,0,3%,15,28,15,0,0,31,19,24,74,74,73,0,77,142450,62,31,0,0,152,22,179,8950,0,0,153,102510,0%,22085,1648,7%,4154,18%,298,25%,33%
SKE,898,0,0,4%,2,2,2,1,1,7,6,3,16,16,14,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,453,-1,-0%,119,26%,504,25%,33%
SPP,164,0,0,3%,1,17,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,25%,15,9,61%,5,35%,91,25%,33%
SRV,433,0,0,4%,1,1,1,1,0,5,8,6,19,19,19,0,61,94550,0,0,0,0,0,0,-16,-800,0,0,11,7370,0%,604,226,37%,25,4%,1396,25%,33%
TNV,324,0,0,4%,1,1,1,1,1,8,7,2,17,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,139,16,11%,43,31%,431,25%,33%
UMB,2359,0,0,4%,4,4,4,1,1,11,10,7,28,21,19,0,0,0,0,0,0,0,0,0,14,700,0,0,0,0,0%,2312,1,0%,250,10%,980,25%,33%
