Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
ABL,3003,0,0,2%,7,7,7,1,0,4,16,2,22,17,17,0,0,0,0,0,0,0,23,3,-22,-1100,39,97,0,0,75%,1187,44,3%,297,25%,395,21%,28%
BHK,5432,0,0,4%,14,14,14,1,1,12,34,3,49,32,32,0,5,2750,0,0,0,0,101,15,-7,-350,67,167,67,44890,75%,2752,514,18%,536,19%,506,21%,28%
COA,24394,0,0,9%,9,31,11,1,0,27,68,14,109,111,98,0,68,119000,291,145,8,80,0,0,348,17400,30,75,482,322940,0%,20130,5454,27%,1276,6%,945,21%,28%
DOO,1041,0,0,3%,7,7,7,1,0,1,6,0,7,9,9,0,7,4900,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,124,8,7%,91,73%,119,21%,28%
DTP,1056,0,0,4%,2,2,2,1,0,4,4,2,10,10,10,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,397,-0,-0%,130,32%,376,21%,28%
FDN,1192,0,0,6%,6,7,6,1,0,4,9,4,17,17,17,0,4,2600,0,0,0,0,0,0,-18,-900,0,0,0,0,75%,629,4,0%,109,17%,528,21%,28%
HNT,3457,0,0,2%,4,7,4,1,0,1,5,3,9,12,12,0,8,5200,0,0,0,0,0,0,32,1600,0,0,0,0,25%,1790,13,0%,403,22%,517,21%,28%
HYP,369,0,0,3%,2,2,2,1,0,3,6,0,9,9,9,0,0,0,20,10,0,0,0,0,-12,-600,0,0,0,0,25%,49,0,1%,43,87%,133,21%,28%
INH,1825,0,0,4%,3,6,3,1,1,5,4,2,11,11,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,694,-0,-0%,231,33%,380,21%,28%
KST,316,0,0,2%,2,2,2,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,87,-1,-1%,24,27%,274,21%,28%
LLD,7294,0,0,5%,6,6,6,1,0,8,26,2,36,32,32,0,0,0,32,16,0,0,0,0,1,50,0,0,0,0,75%,4491,9,0%,722,16%,615,21%,28%
