Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
ABL,2899,0,0,2%,7,7,7,1,0,3,17,2,22,17,17,0,0,0,0,0,0,0,22,3,-24,-1200,37,92,0,0,75%,1130,43,3%,284,25%,389,17%,23%
BHK,5225,0,0,4%,14,14,14,1,1,5,33,3,41,32,32,0,4,2200,0,0,0,0,93,13,-22,-1100,62,155,56,37520,75%,2598,431,16%,511,19%,497,17%,23%
COA,23833,0,0,9%,9,31,11,0,0,27,51,14,92,94,81,0,60,96000,255,127,0,0,0,0,326,16300,27,67,419,280730,0%,17102,3658,21%,1237,7%,821,17%,23%
DOO,1005,0,0,3%,7,7,7,1,0,1,5,0,6,9,9,0,7,4900,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,116,8,7%,87,75%,116,17%,23%
DTP,1018,0,0,4%,2,2,2,1,0,4,4,2,10,10,10,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,372,-0,-0%,124,33%,365,17%,23%
FDN,1150,0,0,6%,6,7,6,1,0,4,9,4,17,17,17,0,4,2200,0,0,0,0,0,0,-18,-900,0,0,0,0,75%,588,3,0%,105,17%,511,17%,23%
HNT,3336,0,0,2%,4,7,4,1,0,1,5,3,9,12,12,0,7,3850,0,0,0,0,0,0,30,1500,0,0,0,0,25%,1672,10,0%,386,23%,501,17%,23%
HYP,357,0,0,3%,2,2,2,1,0,3,6,0,9,9,9,0,0,0,18,9,0,0,0,0,-12,-600,0,0,0,0,25%,46,0,1%,41,88%,130,17%,23%
INH,1754,0,0,4%,3,6,3,1,0,5,4,2,11,11,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,648,-0,-0%,220,34%,369,17%,23%
KST,306,0,0,2%,2,2,2,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,81,-0,-1%,23,28%,267,17%,23%
LLD,7012,0,0,5%,6,6,6,1,0,4,24,2,30,28,28,0,0,0,30,15,0,0,0,0,-2,-100,0,0,0,0,75%,4286,7,0%,689,16%,611,17%,23%
MLB,79,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,2,1340,75%,8,1,18%,6,78%,110,17%,23%
MTR,1879,0,0,2%,5,8,5,1,0,4,8,3,15,15,15,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,951,-1,-0%,193,20%,506,17%,23%
NLL,270,0,0,4%,2,16,2,1,0,9,7,0,16,16,11,0,0,0,9,4,0,0,0,0,7,350,-2,-5,18,12060,25%,53,26,49%,23,44%,197,17%,23%
OAK,61575,0,0,8%,39,39,37,0,0,32,202,17,251,225,225,0,84,84000,114,57,7,70,119,17,873,43650,307,767,226,151420,25%,59644,16136,27%,2676,4%,946,17%,23%
PLK,388,0,0,4%,2,4,2,1,1,4,5,0,9,9,9,0,0,0,0,0,0,0,9,1,-10,-500,12,30,0,0,25%,55,7,12%,43,77%,142,17%,23%
SHT,708,0,0,2%,4,7,4,1,0,5,10,0,15,14,14,0,10,7000,0,0,0,0,0,0,-18,-900,0,0,0,0,75%,85,16,19%,58,67%,121,17%,23%
TAM,15872,0,0,3%,24,24,24,1,0,7,59,2,68,67,67,0,0,0,0,0,0,0,136,20,-50,-2500,0,0,0,0,25%,10473,221,2%,426,4%,659,17%,23%
TPD,612,0,0,5%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,19,2,-8,-400,31,77,7,4690,25%,105,23,21%,66,62%,172,17%,23%
TPP,15932,0,0,4%,28,28,28,1,1,9,22,2,33,26,24,0,0,0,70,35,0,0,0,0,17,850,0,0,0,0,75%,3246,20,0%,1487,45%,203,17%,23%
