Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
ABL,0,0,0,9%,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,373,8,2%,363,97%,107,35%,47%
DOO,291,0,0,7%,7,7,1,0,0,2,1,0,3,3,3,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0%,114,-0,-0%,104,91%,97,35%,47%
DTP,0,0,0,5%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,163,8,5%,154,94%,134,35%,47%
FDN,0,0,0,8%,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,142,8,5%,132,93%,105,35%,47%
HYP,0,0,0,3%,2,2,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,0,0%,51,100%,119,35%,47%
KST,0,0,0,8%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,37,8,21%,28,74%,105,35%,47%
LLD,0,0,0,3%,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,771,0,0%,771,100%,92,35%,47%
MLB,0,0,0,4%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,18,8,45%,9,52%,192,35%,47%
MTR,0,0,0,11%,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,241,0,0%,241,100%,108,35%,47%
NLL,0,0,0,4%,2,16,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,0,0%,30,100%,93,35%,47%
OAK,45241,0,0,7%,66,66,30,1,0,81,252,31,364,336,336,0,295,1224250,510,255,135,270,254,38,594,29700,252,630,475,318250,25%,156545,93539,59%,6102,3%,1405,35%,47%
PLK,0,0,0,5%,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,0,0%,52,100%,114,35%,47%
SHT,0,0,0,4%,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,82,8,10%,73,88%,99,35%,47%
TAM,16163,0,0,2%,24,24,9,0,0,16,11,0,27,26,26,0,0,0,0,0,0,0,74,11,54,2700,0,0,0,0,0%,4763,53,1%,495,10%,262,35%,47%
TPD,0,0,0,6%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,88,8,9%,79,90%,123,35%,47%
TPP,19449,0,0,4%,28,28,28,0,0,11,7,2,20,19,17,0,0,0,72,36,0,0,0,0,35,1750,0,0,0,0,0%,3461,11,0%,1899,54%,177,35%,47%
TRH,0,0,0,7%,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,597,0,0%,597,100%,70,35%,47%
TRI,0,0,0,9%,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,455,0,0%,455,100%,122,35%,47%
UEK,0,0,0,6%,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,1477,8,0%,1467,99%,85,35%,47%
WGK,0,0,0,11%,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,0,0%,67,100%,111,35%,47%
AAV,145,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,53,-0,-1%,19,35%,370,35%,47%
AGC,7898,0,0,2%,6,6,6,1,0,10,14,17,41,33,32,0,0,0,67,33,0,0,0,0,106,5300,0,0,11,7370,25%,8736,53,0%,460,5%,1106,35%,47%
AHM,1616,0,0,4%,7,7,7,0,0,13,5,0,18,20,20,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,279,-1,-0%,172,61%,173,35%,47%
ARN,5673,0,0,2%,8,14,8,1,0,7,9,5,21,21,21,0,0,0,0,0,0,0,87,13,11,550,0,0,22,14740,0%,3413,71,2%,452,13%,601,35%,47%
ATL,9175,0,0,2%,4,4,4,1,0,10,5,5,20,20,19,0,135,243000,0,0,180,360,0,0,-10,-500,0,0,11,7370,0%,5002,501,10%,310,6%,545,35%,47%
AUC,6723,0,0,2%,15,15,15,1,0,17,11,14,42,35,35,0,25,43750,26,13,0,0,0,0,121,6050,0,0,0,0,0%,7230,141,1%,625,8%,1075,35%,47%
AUF,1911,0,0,2%,5,5,5,1,0,1,5,3,9,16,15,0,0,0,39,19,0,0,0,0,-12,-600,0,0,105,70350,0%,1214,131,10%,216,17%,635,35%,47%
BTR,25202,0,0,5%,25,25,25,1,0,21,9,5,35,35,35,0,37,61050,0,0,0,0,59,8,61,3050,0,0,92,61640,-5%,6088,340,5%,2495,40%,241,35%,47%
CUL,197,0,0,3%,1,3,1,0,0,8,2,0,10,10,10,0,0,0,0,0,0,0,0,0,-4,-200,0,0,11,7370,0%,19,10,50%,7,40%,100,35%,47%
